mode,seed,scorer,alpha,topk,smooth,beta,hyst_mult,head,head_val_PRAUC,thr_fpr,thr_valF1,thr_valAcc,thr_hyst_lo,val_best_F1,val_best_Accuracy,VAL_Accuracy,VAL_Precision,VAL_Recall,VAL_F1,VAL_FPR,VAL_TN,VAL_FP,VAL_FN,VAL_TP,VAL_ROC-AUC,VAL_PR-AUC,TEST_Accuracy,TEST_Precision,TEST_Recall,TEST_F1,TEST_FPR,TEST_TN,TEST_FP,TEST_FN,TEST_TP,TEST_ROC-AUC,TEST_PR-AUC,TESTOP_Accuracy,TESTOP_Precision,TESTOP_Recall,TESTOP_F1,TESTOP_FPR,TESTOP_TN,TESTOP_FP,TESTOP_FN,TESTOP_TP,TESTOP_ROC-AUC,TESTOP_PR-AUC,TESTACC_Accuracy,TESTACC_Precision,TESTACC_Recall,TESTACC_F1,TESTACC_FPR,TESTACC_TN,TESTACC_FP,TESTACC_FN,TESTACC_TP,TESTACC_ROC-AUC,TESTACC_PR-AUC,TESTHY_Accuracy,TESTHY_Precision,TESTHY_Recall,TESTHY_F1,TESTHY_FPR,TESTHY_TN,TESTHY_FP,TESTHY_FN,TESTHY_TP,TESTHY_ROC-AUC,TESTHY_PR-AUC,TEST_EventCount,TEST_EventRecall,TEST_EventsDetected,TESTOP_EventCount,TESTOP_EventRecall,TESTOP_EventsDetected,TESTACC_EventCount,TESTACC_EventRecall,TESTACC_EventsDetected,TESTHY_EventCount,TESTHY_EventRecall,TESTHY_EventsDetected,CI_recall_wilson95_lo,CI_precision_wilson95_lo,CI_rocauc_boot95_lo,CI_prauc_boot95_lo,CI_recall_wilson95_hi,CI_precision_wilson95_hi,CI_rocauc_boot95_hi,CI_prauc_boot95_hi,n_train_anom_windows,n_blocks,window_size,stride,target_mode,label_mode,fit_windows,calib_windows,calfit_windows,calthr_windows,train_windows,train_anom,val_windows,val_anom,test_windows,test_anom
fused,2024,semisup,,,2,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5244875241588478,3.127794079676693,2.177699369504013,2.715335240063465,3.127794079676693,0.5980650835532102,0.928007889546351,0.9178172255095332,0.7364620938628159,0.3232963549920761,0.44933920704845814,0.013387126352466529,5380,73,427,204,0.7773760674346374,0.5306563011668406,0.9295238095238095,0.7475083056478405,0.35714285714285715,0.4833512352309345,0.012267958030669893,6119,76,405,225,0.6711892591311477,0.44877893857741424,0.9065201465201466,0.4919678714859438,0.3888888888888889,0.43439716312056736,0.04083938660209846,5942,253,385,245,0.6711892591311477,0.44877893857741424,0.9227838827838828,0.6434540389972145,0.36666666666666664,0.4671385237613751,0.020661824051654558,6067,128,399,231,0.6711892591311477,0.44877893857741424,0.9065201465201466,0.4919678714859438,0.3888888888888889,0.43439716312056736,0.04083938660209846,5942,253,385,245,0.6711892591311477,0.44877893857741424,19,0.47368421052631576,9,19,0.631578947368421,12,19,0.5263157894736842,10,19,0.631578947368421,12,0.32069562767856497,0.69551982938001,0.6455411544953431,0.40647064186359666,0.3953217495336597,0.7932586050593842,0.6955563667376726,0.48509410214117227,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
fused,2024,hybrid,0.0,1.0,5,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5244875241588478,5.551891575783655,5.306679032156223,6.627245328159069,5.551891575783655,0.657483930211203,0.9421433267587114,0.9363905325443787,0.8004926108374384,0.5150554675118859,0.626808100289296,0.014854208692462862,5372,81,306,325,0.8781438153382761,0.6556227823672038,0.9326007326007326,0.747093023255814,0.40793650793650793,0.5277207392197125,0.014043583535108957,6108,87,373,257,0.7291581792792446,0.5144105698599363,0.9290842490842491,0.6931216931216931,0.4158730158730159,0.5198412698412699,0.01872477804681194,6079,116,368,262,0.7291581792792446,0.5144105698599363,0.9374358974358974,0.8637992831541219,0.3825396825396825,0.5302530253025303,0.006133979015334946,6157,38,389,241,0.7291581792792446,0.5144105698599363,0.9290842490842491,0.6931216931216931,0.4158730158730159,0.5198412698412699,0.01872477804681194,6079,116,368,262,0.7291581792792446,0.5144105698599363,19,0.5263157894736842,10,19,0.5263157894736842,10,19,0.42105263157894735,8,19,0.5263157894736842,10,0.3702303171131589,0.6986019301744899,0.7031761664602448,0.47501736865755717,0.4467586593124969,0.7901262725476688,0.7535750126978992,0.5510315970111549,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
fused,31337,unsup,0.0,20.0,2,0.0,1,"{""kind"": ""gbm"", ""lr"": 0.03, ""leaves"": 63, ""max_iter"": 400, ""l2"": 1.0}",0.2057130797020134,8.325164351515518,1.7052219253884033,2.090644454318935,8.325164351515518,0.6890130353817505,0.9458128078817734,0.9101806239737275,0.9651162790697675,0.13237639553429026,0.23281907433380084,0.0005491488193300383,5460,3,544,83,0.8339173695975917,0.678959729612623,0.9124761765137077,0.8775510204081632,0.06782334384858044,0.1259150805270864,0.0009697753353806367,6181,6,591,43,0.7960282550315381,0.41255649436133457,0.9220055710306406,0.6349206349206349,0.3785488958990536,0.4743083003952569,0.022304832713754642,6049,138,394,240,0.7960282550315381,0.41255649436133457,0.9052924791086351,0.4696969696969697,0.14668769716088328,0.22355769230769232,0.01697106836916114,6082,105,541,93,0.7960282550315381,0.41255649436133457,0.9220055710306406,0.6349206349206349,0.3785488958990536,0.4743083003952569,0.022304832713754642,6049,138,394,240,0.7960282550315381,0.41255649436133457,18,0.1111111111111111,2,18,0.4444444444444444,8,18,0.4444444444444444,8,18,0.4444444444444444,8,0.050739783461677124,0.7575533759811903,0.776209722613702,0.3734692051426506,0.09011274167936101,0.9426525224019018,0.8161856063622152,0.45390169762031796,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
fused,31337,semisup,,,5,1.0,1,"{""kind"": ""gbm"", ""lr"": 0.03, ""leaves"": 63, ""max_iter"": 400, ""l2"": 1.0}",0.2057130797020134,7.185566751144455,5.0066129796578265,7.047969616283831,7.185566751144455,0.2799575821845175,0.9082101806239737,0.9080459770114943,0.9466666666666667,0.11323763955342903,0.2022792022792023,0.0007321984257733844,5459,4,556,71,0.47820965223202283,0.2566075665642597,0.9086644187069345,0.8235294117647058,0.022082018927444796,0.043010752688172046,0.0004848876676903183,6184,3,620,14,0.4725591055632574,0.1119235274641986,0.8997214484679665,0.3046875,0.061514195583596214,0.10236220472440945,0.014385000808146111,6098,89,595,39,0.4725591055632574,0.1119235274641986,0.9086644187069345,0.8235294117647058,0.022082018927444796,0.043010752688172046,0.0004848876676903183,6184,3,620,14,0.4725591055632574,0.1119235274641986,0.8997214484679665,0.3046875,0.061514195583596214,0.10236220472440945,0.014385000808146111,6098,89,595,39,0.4725591055632574,0.1119235274641986,18,0.05555555555555555,1,18,0.1111111111111111,2,18,0.05555555555555555,1,18,0.1111111111111111,2,0.013198444728428054,0.5897007098262422,0.45261571967006897,0.09655033127786211,0.0367224133654937,0.9380898628745101,0.49408936078510685,0.1297246657381485,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
fused,31337,hybrid,0.0,20.0,2,0.0,1,"{""kind"": ""gbm"", ""lr"": 0.03, ""leaves"": 63, ""max_iter"": 400, ""l2"": 1.0}",0.2057130797020134,8.325164351515518,1.7052219253884033,2.090644454318935,8.325164351515518,0.6890130353817505,0.9458128078817734,0.9101806239737275,0.9651162790697675,0.13237639553429026,0.23281907433380084,0.0005491488193300383,5460,3,544,83,0.8339173695975917,0.678959729612623,0.9124761765137077,0.8775510204081632,0.06782334384858044,0.1259150805270864,0.0009697753353806367,6181,6,591,43,0.7960282550315381,0.41255649436133457,0.9220055710306406,0.6349206349206349,0.3785488958990536,0.4743083003952569,0.022304832713754642,6049,138,394,240,0.7960282550315381,0.41255649436133457,0.9052924791086351,0.4696969696969697,0.14668769716088328,0.22355769230769232,0.01697106836916114,6082,105,541,93,0.7960282550315381,0.41255649436133457,0.9220055710306406,0.6349206349206349,0.3785488958990536,0.4743083003952569,0.022304832713754642,6049,138,394,240,0.7960282550315381,0.41255649436133457,18,0.1111111111111111,2,18,0.4444444444444444,8,18,0.4444444444444444,8,18,0.4444444444444444,8,0.050739783461677124,0.7575533759811903,0.776209722613702,0.3734692051426506,0.09011274167936101,0.9426525224019018,0.8161856063622152,0.45390169762031796,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
net_only,42,unsup,1.0,20.0,30,0.0,1,"{""kind"": ""logreg"", ""C"": 1.0}",0.06836440596103094,3.505245392459313,1.4834295834568947,4.533237646738273,3.505245392459313,0.3453025086079685,0.9059741024131842,0.8900824014125956,0.0,0.0,0.0,0.018656716417910446,6049,115,632,0,0.6378232838285184,0.14876837012078853,0.8959764474975466,0.0,0.0,0.0,0.0014582573824279983,5478,8,628,0,0.43959697063283265,0.11177756944621346,0.6261040235525025,0.11116322701688555,0.37738853503184716,0.17173913043478262,0.3454247174626321,3591,1895,391,237,0.43959697063283265,0.11177756944621346,0.8972849198560681,0.0,0.0,0.0,0.0,5486,0,628,0,0.43959697063283265,0.11177756944621346,0.6261040235525025,0.11116322701688555,0.37738853503184716,0.17173913043478262,0.3454247174626321,3591,1895,391,237,0.43959697063283265,0.11177756944621346,16,0.0,0,16,0.5625,9,16,0.0,0,16,0.5625,9,0.0,0.0,0.4118795014354525,0.09934789410550861,0.006080004861978064,0.32441561951087694,0.469437936489544,0.1273914900390418,2394,30,30,15,forecast,target,37251,10363,4919,5444,50008,2394,6796,632,6114,628
net_only,42,semisup,,,20,1.0,1,"{""kind"": ""logreg"", ""C"": 1.0}",0.06836440596103094,1.232674813369613,-4.1330638170563905,1.2326750177718397,1.232674813369613,0.17265385686438317,0.9080341377280753,0.8972925250147146,0.17647058823529413,0.028481012658227847,0.04904632152588556,0.013627514600908499,6080,84,614,18,0.351848780998694,0.08996448770166302,0.8961400065423618,0.41025641025641024,0.025477707006369428,0.047976011994003,0.004192489974480495,5463,23,612,16,0.5394971798509698,0.20876673319769937,0.1130192999672882,0.10154562074123318,0.9729299363057324,0.18389766741911212,0.9854174261757198,80,5406,17,611,0.5394971798509698,0.20876673319769937,0.8984298331697743,0.64,0.025477707006369428,0.04900459418070444,0.001640539555231498,5477,9,612,16,0.5394971798509698,0.20876673319769937,0.1130192999672882,0.10154562074123318,0.9729299363057324,0.18389766741911212,0.9854174261757198,80,5406,17,611,0.5394971798509698,0.20876673319769937,16,0.0625,1,16,1.0,16,16,0.0625,1,16,1.0,16,0.01574211713590149,0.2707908943540048,0.5096710968545065,0.17835604540670275,0.04098349257387387,0.5658165152665509,0.5655645411877366,0.239155670800301,2394,30,30,15,forecast,target,37251,10363,4919,5444,50008,2394,6796,632,6114,628
net_only,42,hybrid,1.0,20.0,30,0.0,1,"{""kind"": ""logreg"", ""C"": 1.0}",0.06836440596103094,3.505245392459313,1.4834295834568947,4.533237646738273,3.505245392459313,0.3453025086079685,0.9059741024131842,0.8900824014125956,0.0,0.0,0.0,0.018656716417910446,6049,115,632,0,0.6378232838285184,0.14876837012078853,0.8959764474975466,0.0,0.0,0.0,0.0014582573824279983,5478,8,628,0,0.43959697063283265,0.11177756944621346,0.6261040235525025,0.11116322701688555,0.37738853503184716,0.17173913043478262,0.3454247174626321,3591,1895,391,237,0.43959697063283265,0.11177756944621346,0.8972849198560681,0.0,0.0,0.0,0.0,5486,0,628,0,0.43959697063283265,0.11177756944621346,0.6261040235525025,0.11116322701688555,0.37738853503184716,0.17173913043478262,0.3454247174626321,3591,1895,391,237,0.43959697063283265,0.11177756944621346,16,0.0,0,16,0.5625,9,16,0.0,0,16,0.5625,9,0.0,0.0,0.4118795014354525,0.09934789410550861,0.006080004861978064,0.32441561951087694,0.469437936489544,0.1273914900390418,2394,30,30,15,forecast,target,37251,10363,4919,5444,50008,2394,6796,632,6114,628
net_only,7,unsup,1.0,20.0,40,0.0,1,"{""kind"": ""logreg"", ""C"": 1.0}",0.10258291635297638,2.1172710464517,0.6361844129311623,2.118706162629798,2.1172710464517,0.24831913939937247,0.9063648390415993,0.9062178450683522,0.0,0.0,0.0,0.0012959663048760731,6165,8,630,0,0.5231881542508466,0.10777039584924525,0.8965291421087099,0.0,0.0,0.0,0.0,5476,0,632,0,0.5432606956939834,0.14099559922253307,0.6242632612966601,0.15223755750731913,0.5759493670886076,0.24082037710883228,0.37016070124178224,3449,2027,268,364,0.5432606956939834,0.14099559922253307,0.8965291421087099,0.0,0.0,0.0,0.0,5476,0,632,0,0.5432606956939834,0.14099559922253307,0.6242632612966601,0.15223755750731913,0.5759493670886076,0.24082037710883228,0.37016070124178224,3449,2027,268,364,0.5432606956939834,0.14099559922253307,17,0.0,0,17,0.6470588235294118,11,17,0.0,0,17,0.6470588235294118,11,0.0,,0.5141696929887591,0.12373668934077212,0.006041756311634847,,0.5705215800449671,0.16040219367972175,2394,30,30,15,forecast,target,35749,11865,5537,6328,50008,2394,6803,630,6108,632
net_only,7,semisup,,,20,1.0,1,"{""kind"": ""logreg"", ""C"": 1.0}",0.10258291635297638,0.6744907577722757,0.647925757891746,0.6744929145891093,0.6744907577722757,0.18271604938271604,0.907393796854329,0.9065118330148464,0.4583333333333333,0.05238095238095238,0.09401709401709402,0.006317835736270856,6134,39,597,33,0.47391520677605237,0.12985275863085607,0.8966928618205632,0.5454545454545454,0.00949367088607595,0.01866251944012442,0.0009130752373995616,5471,5,626,6,0.41168467582361695,0.14343965863305724,0.8901440733464309,0.37579617834394907,0.09335443037974683,0.14955640050697086,0.017896274653031407,5378,98,573,59,0.41168467582361695,0.14343965863305724,0.8965291421087099,0.0,0.0,0.0,0.0,5476,0,632,0,0.41168467582361695,0.14343965863305724,0.8901440733464309,0.37579617834394907,0.09335443037974683,0.14955640050697086,0.017896274653031407,5378,98,573,59,0.41168467582361695,0.14343965863305724,17,0.058823529411764705,1,17,0.11764705882352941,2,17,0.0,0,17,0.11764705882352941,2,0.004358033055868224,0.2800877556899882,0.3826927483921998,0.12236318550126707,0.020556348135925457,0.7872904245601194,0.4418073644575784,0.16919506338096219,2394,30,30,15,forecast,target,35749,11865,5537,6328,50008,2394,6803,630,6108,632
net_only,7,hybrid,1.0,20.0,2,0.9,1,"{""kind"": ""logreg"", ""C"": 1.0}",0.10258291635297638,0.5395945472895748,0.5395945472895677,0.5395945472895747,0.5395945472895748,0.29411764705882354,0.9103336763192709,0.9047479053358812,0.0,0.0,0.0,0.002915924185971164,6155,18,630,0,0.4895888135479906,0.18423752816980105,0.8963654223968566,0.0,0.0,0.0,0.00018261504747991232,5475,1,632,0,0.467479062838069,0.12788348190253593,0.8955468238375901,0.45,0.04272151898734177,0.07803468208092486,0.006026296566837106,5443,33,605,27,0.467479062838069,0.12788348190253593,0.8963654223968566,0.0,0.0,0.0,0.00018261504747991232,5475,1,632,0,0.467479062838069,0.12788348190253593,0.8955468238375901,0.45,0.04272151898734177,0.07803468208092486,0.006026296566837106,5443,33,605,27,0.467479062838069,0.12788348190253593,17,0.0,0,17,0.058823529411764705,1,17,0.0,0,17,0.058823529411764705,1,0.0,0.0,0.44072674339425294,0.11078760784285795,0.006041756311634847,0.7934567085261071,0.49544136672933303,0.14922861945270977,2394,30,30,15,forecast,target,35749,11865,5537,6328,50008,2394,6803,630,6108,632
net_only,123,unsup,1.0,20.0,30,0.0,1,"{""kind"": ""gbm"", ""lr"": 0.1, ""leaves"": 15, ""max_iter"": 200, ""l2"": 5.0}",0.12428658715674866,2.13096122189679,1.4331851454127706,2.645499234707198,2.13096122189679,0.29791976225854383,0.8961293483586478,0.8796341662583701,0.0,0.0,0.0,0.01965780851838369,5386,108,629,0,0.586073519717709,0.12789685361046366,0.8442285041224971,0.046610169491525424,0.03492063492063492,0.039927404718693285,0.07302823758519959,5712,450,608,22,0.48051060519414945,0.09355820662418671,0.7748822143698468,0.1412609736632083,0.28095238095238095,0.18799787573021773,0.17461863031483282,5086,1076,453,177,0.48051060519414945,0.09355820662418671,0.8791224970553593,0.0,0.0,0.0,0.030996429730606942,5971,191,630,0,0.48051060519414945,0.09355820662418671,0.7748822143698468,0.1412609736632083,0.28095238095238095,0.18799787573021773,0.17461863031483282,5086,1076,453,177,0.48051060519414945,0.09355820662418671,17,0.11764705882352941,2,17,0.4117647058823529,7,17,0.0,0,17,0.4117647058823529,7,0.02317223424671991,0.030979176700233993,0.456374611910805,0.08472940548962739,0.05230656045530027,0.06956184367293221,0.5051050926993776,0.10334724168505645,2394,30,30,15,forecast,target,38081,9533,4297,5236,50008,2394,6123,629,6792,630
net_only,123,semisup,,,12,1.0,1,"{""kind"": ""gbm"", ""lr"": 0.1, ""leaves"": 15, ""max_iter"": 200, ""l2"": 5.0}",0.12428658715674866,1.5093822076236736,-2.1758671921232033,1.5093822076236452,1.5093822076236736,0.18800843627598673,0.9002123142250531,0.8992324024171158,0.9285714285714286,0.02066772655007949,0.04043545878693624,0.0001820167455405897,5493,1,616,13,0.4610592680090956,0.14685360350538085,0.8616018845700825,0.04142011834319527,0.022222222222222223,0.028925619834710745,0.05258033106134371,5838,324,616,14,0.4601027547230079,0.08987416732398773,0.09967608951707892,0.09328192199317811,0.9984126984126984,0.17062254170622543,0.9922103213242452,48,6114,1,629,0.4601027547230079,0.08987416732398773,0.8582155477031802,0.04878048780487805,0.02857142857142857,0.036036036036036036,0.05696202531645569,5811,351,612,18,0.4601027547230079,0.08987416732398773,0.09967608951707892,0.09328192199317811,0.9984126984126984,0.17062254170622543,0.9922103213242452,48,6114,1,629,0.4601027547230079,0.08987416732398773,17,0.058823529411764705,1,17,1.0,17,17,0.058823529411764705,1,17,1.0,17,0.013282529365279634,0.024830669632062964,0.4372453505063545,0.08099445328715137,0.03695336553338275,0.06831656581265763,0.4821027821661158,0.10075124263453773,2394,30,30,15,forecast,target,38081,9533,4297,5236,50008,2394,6123,629,6792,630
net_only,123,hybrid,1.0,20.0,12,1.0,1,"{""kind"": ""gbm"", ""lr"": 0.1, ""leaves"": 15, ""max_iter"": 200, ""l2"": 5.0}",0.12428658715674866,1.5093822076236736,-2.1758671921232033,1.5093822076236452,1.5093822076236736,0.18800843627598673,0.9002123142250531,0.8992324024171158,0.9285714285714286,0.02066772655007949,0.04043545878693624,0.0001820167455405897,5493,1,616,13,0.4610592680090956,0.14685360350538085,0.8616018845700825,0.04142011834319527,0.022222222222222223,0.028925619834710745,0.05258033106134371,5838,324,616,14,0.4601027547230079,0.08987416732398773,0.09967608951707892,0.09328192199317811,0.9984126984126984,0.17062254170622543,0.9922103213242452,48,6114,1,629,0.4601027547230079,0.08987416732398773,0.8582155477031802,0.04878048780487805,0.02857142857142857,0.036036036036036036,0.05696202531645569,5811,351,612,18,0.4601027547230079,0.08987416732398773,0.09967608951707892,0.09328192199317811,0.9984126984126984,0.17062254170622543,0.9922103213242452,48,6114,1,629,0.4601027547230079,0.08987416732398773,17,0.058823529411764705,1,17,1.0,17,17,0.058823529411764705,1,17,1.0,17,0.013282529365279634,0.024830669632062964,0.4372453505063545,0.08099445328715137,0.03695336553338275,0.06831656581265763,0.4821027821661158,0.10075124263453773,2394,30,30,15,forecast,target,38081,9533,4297,5236,50008,2394,6123,629,6792,630
net_only,2024,unsup,1.0,20.0,30,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.1294430303153648,3.899737093208377,1.9493240598477621,5.656427491930903,3.899737093208377,0.24280936454849497,0.8951347797501643,0.8818211702827088,0.16153846153846155,0.03328050713153724,0.05519053876478318,0.019988996882450025,5344,109,610,21,0.5448490384478455,0.125887305539293,0.8402930402930403,0.0,0.0,0.0,0.07425343018563356,5735,460,630,0,0.5400659774267522,0.1096812471271861,0.7541391941391942,0.1691919191919192,0.4253968253968254,0.24209575429087624,0.2124293785310734,4879,1316,362,268,0.5400659774267522,0.1096812471271861,0.8814652014652015,0.0,0.0,0.0,0.02889426957223567,6016,179,630,0,0.5400659774267522,0.1096812471271861,0.7541391941391942,0.1691919191919192,0.4253968253968254,0.24209575429087624,0.2124293785310734,4879,1316,362,268,0.5400659774267522,0.1096812471271861,19,0.0,0,19,0.47368421052631576,9,19,0.0,0,19,0.47368421052631576,9,0.0,0.0,0.5148816377255948,0.0990867719959558,0.00606082024278621,0.008282137695282184,0.5657298053769075,0.1210484719476024,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
net_only,2024,semisup,,,20,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.1294430303153648,2.4316541599959667,2.184752958254541,2.3775344063342962,2.4316541599959667,0.2545871559633027,0.9002301117685733,0.8990795529257067,0.6349206349206349,0.06339144215530904,0.11527377521613832,0.004217861727489455,5430,23,591,40,0.44070290332921325,0.19972136574149915,0.8805860805860806,0.13147410358565736,0.05238095238095238,0.07491486946651532,0.03518966908797417,5977,218,597,33,0.3977996848456897,0.08064706371136171,0.7345054945054945,0.08025568181818182,0.17936507936507937,0.11089303238469088,0.20903954802259883,4900,1295,517,113,0.3977996848456897,0.08064706371136171,0.8282783882783883,0.10029498525073746,0.10793650793650794,0.10397553516819572,0.09846650524616625,5585,610,562,68,0.3977996848456897,0.08064706371136171,0.7345054945054945,0.08025568181818182,0.17936507936507937,0.11089303238469088,0.20903954802259883,4900,1295,517,113,0.3977996848456897,0.08064706371136171,19,0.15789473684210525,3,19,0.3157894736842105,6,19,0.21052631578947367,4,19,0.3157894736842105,6,0.037538204967970785,0.0951702125582306,0.37447796531575495,0.0719177331550074,0.07264957696366639,0.17888865381209512,0.4210654470149098,0.09127209404528443,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
net_only,2024,hybrid,1.0,20.0,20,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.1294430303153648,2.4316541599959667,2.184752958254541,2.3775344063342962,2.4316541599959667,0.2545871559633027,0.9002301117685733,0.8990795529257067,0.6349206349206349,0.06339144215530904,0.11527377521613832,0.004217861727489455,5430,23,591,40,0.44070290332921325,0.19972136574149915,0.8805860805860806,0.13147410358565736,0.05238095238095238,0.07491486946651532,0.03518966908797417,5977,218,597,33,0.3977996848456897,0.08064706371136171,0.7345054945054945,0.08025568181818182,0.17936507936507937,0.11089303238469088,0.20903954802259883,4900,1295,517,113,0.3977996848456897,0.08064706371136171,0.8282783882783883,0.10029498525073746,0.10793650793650794,0.10397553516819572,0.09846650524616625,5585,610,562,68,0.3977996848456897,0.08064706371136171,0.7345054945054945,0.08025568181818182,0.17936507936507937,0.11089303238469088,0.20903954802259883,4900,1295,517,113,0.3977996848456897,0.08064706371136171,19,0.15789473684210525,3,19,0.3157894736842105,6,19,0.21052631578947367,4,19,0.3157894736842105,6,0.037538204967970785,0.0951702125582306,0.37447796531575495,0.0719177331550074,0.07264957696366639,0.17888865381209512,0.4210654470149098,0.09127209404528443,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
net_only,31337,unsup,1.0,20.0,5,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.12683165493404555,0.8966376706127401,-0.674494594190083,1.3951009699969228,0.8966376706127401,0.17630274816038444,0.896551724137931,0.8807881773399014,0.06956521739130435,0.012759170653907496,0.0215633423180593,0.019586307889438034,5356,107,619,8,0.3916724398819257,0.09064699119923253,0.8482627180765284,0.012165450121654502,0.007886435331230283,0.009569377990430622,0.06562146436075642,5781,406,629,5,0.6412469872975747,0.1431830284841613,0.1309192200557103,0.0962477120195241,0.9952681388012619,0.17552155771905426,0.9576531436883787,262,5925,3,631,0.6412469872975747,0.1431830284841613,0.9049992669696525,0.0,0.0,0.0,0.002262809115888152,6173,14,634,0,0.6412469872975747,0.1431830284841613,0.1309192200557103,0.0962477120195241,0.9952681388012619,0.17552155771905426,0.9576531436883787,262,5925,3,631,0.6412469872975747,0.1431830284841613,18,0.1111111111111111,2,18,1.0,18,18,0.0,0,18,1.0,18,0.003373132725573127,0.005207165634551281,0.6172930014574571,0.1307138327168185,0.018327552836484913,0.028158822733056983,0.6646902387483345,0.1579490802817206,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
net_only,31337,semisup,,,40,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.12683165493404555,2.4934942183628075,-0.8507903189946137,2.9159651691838633,2.4934942183628075,0.27341227125941875,0.8958949096880131,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.5911740311289431,0.1386003068992574,0.8967893270781411,0.0,0.0,0.0,0.011314045579440761,6117,70,634,0,0.2838795500283233,0.0636858125573835,0.4747104530127547,0.05114155251141553,0.26498422712933756,0.08573615718295484,0.5037982867302407,3070,3117,466,168,0.2838795500283233,0.0636858125573835,0.9069051458730392,0.0,0.0,0.0,0.00016162922256343943,6186,1,634,0,0.2838795500283233,0.0636858125573835,0.4747104530127547,0.05114155251141553,0.26498422712933756,0.08573615718295484,0.5037982867302407,3070,3117,466,168,0.2838795500283233,0.0636858125573835,18,0.0,0,18,0.2777777777777778,5,18,0.0,0,18,0.2777777777777778,5,0.0,0.0,0.2602013542890943,0.05820693374689695,0.006022811933244868,0.05202487486728348,0.30855127821046385,0.06973367668631208,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
net_only,31337,hybrid,1.0,20.0,40,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.12683165493404555,2.4934942183628075,-0.8507903189946137,2.9159651691838633,2.4934942183628075,0.27341227125941875,0.8958949096880131,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.5911740311289431,0.1386003068992574,0.8967893270781411,0.0,0.0,0.0,0.011314045579440761,6117,70,634,0,0.2838795500283233,0.0636858125573835,0.4747104530127547,0.05114155251141553,0.26498422712933756,0.08573615718295484,0.5037982867302407,3070,3117,466,168,0.2838795500283233,0.0636858125573835,0.9069051458730392,0.0,0.0,0.0,0.00016162922256343943,6186,1,634,0,0.2838795500283233,0.0636858125573835,0.4747104530127547,0.05114155251141553,0.26498422712933756,0.08573615718295484,0.5037982867302407,3070,3117,466,168,0.2838795500283233,0.0636858125573835,18,0.0,0,18,0.2777777777777778,5,18,0.0,0,18,0.2777777777777778,5,0.0,0.0,0.2602013542890943,0.05820693374689695,0.006022811933244868,0.05202487486728348,0.30855127821046385,0.06973367668631208,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
sen_only,42,unsup,0.0,20.0,3,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.6134122133782103,11.769839041189284,9.724748150494046,11.846765005334804,11.769839041189284,0.6116107931316435,0.9386403766921718,0.9376103590347263,0.744131455399061,0.5015822784810127,0.5992438563327032,0.017683322517845552,6055,109,315,317,0.8533145191762705,0.6416663945425981,0.9368662087013412,0.8235294117647058,0.49044585987261147,0.6147704590818364,0.012030623405030985,5420,66,320,308,0.7686273223561539,0.552122536906813,0.9200196270853778,0.640973630831643,0.5031847133757962,0.5637823371989296,0.032263944586219465,5309,177,312,316,0.7686273223561539,0.552122536906813,0.9370297677461563,0.8257372654155496,0.49044585987261147,0.6153846153846154,0.011848341232227486,5421,65,320,308,0.7686273223561539,0.552122536906813,0.9200196270853778,0.640973630831643,0.5031847133757962,0.5637823371989296,0.032263944586219465,5309,177,312,316,0.7686273223561539,0.552122536906813,16,0.625,10,16,0.625,10,16,0.625,10,16,0.625,10,0.45152383111636946,0.7816601027364557,0.7436377345092618,0.5115654025724394,0.5294840670657065,0.8588199291075761,0.7926449770328201,0.5942050955225867,2394,30,30,15,forecast,target,37251,10363,4919,5444,50008,2394,6796,632,6114,628
