,,VAL_Accuracy,VAL_Accuracy,VAL_Accuracy,VAL_Accuracy,VAL_Accuracy,VAL_Precision,VAL_Precision,VAL_Precision,VAL_Precision,VAL_Precision,VAL_Recall,VAL_Recall,VAL_Recall,VAL_Recall,VAL_Recall,VAL_F1,VAL_F1,VAL_F1,VAL_F1,VAL_F1,VAL_FPR,VAL_FPR,VAL_FPR,VAL_FPR,VAL_FPR,VAL_TN,VAL_TN,VAL_TN,VAL_TN,VAL_TN,VAL_FP,VAL_FP,VAL_FP,VAL_FP,VAL_FP,VAL_FN,VAL_FN,VAL_FN,VAL_FN,VAL_FN,VAL_TP,VAL_TP,VAL_TP,VAL_TP,VAL_TP,VAL_ROC-AUC,VAL_ROC-AUC,VAL_ROC-AUC,VAL_ROC-AUC,VAL_ROC-AUC,VAL_PR-AUC,VAL_PR-AUC,VAL_PR-AUC,VAL_PR-AUC,VAL_PR-AUC,TEST_Accuracy,TEST_Accuracy,TEST_Accuracy,TEST_Accuracy,TEST_Accuracy,TEST_Precision,TEST_Precision,TEST_Precision,TEST_Precision,TEST_Precision,TEST_Recall,TEST_Recall,TEST_Recall,TEST_Recall,TEST_Recall,TEST_F1,TEST_F1,TEST_F1,TEST_F1,TEST_F1,TEST_FPR,TEST_FPR,TEST_FPR,TEST_FPR,TEST_FPR,TEST_TN,TEST_TN,TEST_TN,TEST_TN,TEST_TN,TEST_FP,TEST_FP,TEST_FP,TEST_FP,TEST_FP,TEST_FN,TEST_FN,TEST_FN,TEST_FN,TEST_FN,TEST_TP,TEST_TP,TEST_TP,TEST_TP,TEST_TP,TEST_ROC-AUC,TEST_ROC-AUC,TEST_ROC-AUC,TEST_ROC-AUC,TEST_ROC-AUC,TEST_PR-AUC,TEST_PR-AUC,TEST_PR-AUC,TEST_PR-AUC,TEST_PR-AUC,TESTOP_Accuracy,TESTOP_Accuracy,TESTOP_Accuracy,TESTOP_Accuracy,TESTOP_Accuracy,TESTOP_Precision,TESTOP_Precision,TESTOP_Precision,TESTOP_Precision,TESTOP_Precision,TESTOP_Recall,TESTOP_Recall,TESTOP_Recall,TESTOP_Recall,TESTOP_Recall,TESTOP_F1,TESTOP_F1,TESTOP_F1,TESTOP_F1,TESTOP_F1,TESTOP_FPR,TESTOP_FPR,TESTOP_FPR,TESTOP_FPR,TESTOP_FPR,TESTOP_TN,TESTOP_TN,TESTOP_TN,TESTOP_TN,TESTOP_TN,TESTOP_FP,TESTOP_FP,TESTOP_FP,TESTOP_FP,TESTOP_FP,TESTOP_FN,TESTOP_FN,TESTOP_FN,TESTOP_FN,TESTOP_FN,TESTOP_TP,TESTOP_TP,TESTOP_TP,TESTOP_TP,TESTOP_TP,TESTOP_ROC-AUC,TESTOP_ROC-AUC,TESTOP_ROC-AUC,TESTOP_ROC-AUC,TESTOP_ROC-AUC,TESTOP_PR-AUC,TESTOP_PR-AUC,TESTOP_PR-AUC,TESTOP_PR-AUC,TESTOP_PR-AUC,TESTACC_Accuracy,TESTACC_Accuracy,TESTACC_Accuracy,TESTACC_Accuracy,TESTACC_Accuracy,TESTACC_Precision,TESTACC_Precision,TESTACC_Precision,TESTACC_Precision,TESTACC_Precision,TESTACC_Recall,TESTACC_Recall,TESTACC_Recall,TESTACC_Recall,TESTACC_Recall,TESTACC_F1,TESTACC_F1,TESTACC_F1,TESTACC_F1,TESTACC_F1,TESTACC_FPR,TESTACC_FPR,TESTACC_FPR,TESTACC_FPR,TESTACC_FPR,TESTACC_TN,TESTACC_TN,TESTACC_TN,TESTACC_TN,TESTACC_TN,TESTACC_FP,TESTACC_FP,TESTACC_FP,TESTACC_FP,TESTACC_FP,TESTACC_FN,TESTACC_FN,TESTACC_FN,TESTACC_FN,TESTACC_FN,TESTACC_TP,TESTACC_TP,TESTACC_TP,TESTACC_TP,TESTACC_TP,TESTACC_ROC-AUC,TESTACC_ROC-AUC,TESTACC_ROC-AUC,TESTACC_ROC-AUC,TESTACC_ROC-AUC,TESTACC_PR-AUC,TESTACC_PR-AUC,TESTACC_PR-AUC,TESTACC_PR-AUC,TESTACC_PR-AUC,TESTHY_Accuracy,TESTHY_Accuracy,TESTHY_Accuracy,TESTHY_Accuracy,TESTHY_Accuracy,TESTHY_Precision,TESTHY_Precision,TESTHY_Precision,TESTHY_Precision,TESTHY_Precision,TESTHY_Recall,TESTHY_Recall,TESTHY_Recall,TESTHY_Recall,TESTHY_Recall,TESTHY_F1,TESTHY_F1,TESTHY_F1,TESTHY_F1,TESTHY_F1,TESTHY_FPR,TESTHY_FPR,TESTHY_FPR,TESTHY_FPR,TESTHY_FPR,TESTHY_TN,TESTHY_TN,TESTHY_TN,TESTHY_TN,TESTHY_TN,TESTHY_FP,TESTHY_FP,TESTHY_FP,TESTHY_FP,TESTHY_FP,TESTHY_FN,TESTHY_FN,TESTHY_FN,TESTHY_FN,TESTHY_FN,TESTHY_TP,TESTHY_TP,TESTHY_TP,TESTHY_TP,TESTHY_TP,TESTHY_ROC-AUC,TESTHY_ROC-AUC,TESTHY_ROC-AUC,TESTHY_ROC-AUC,TESTHY_ROC-AUC,TESTHY_PR-AUC,TESTHY_PR-AUC,TESTHY_PR-AUC,TESTHY_PR-AUC,TESTHY_PR-AUC,TEST_EventCount,TEST_EventCount,TEST_EventCount,TEST_EventCount,TEST_EventCount,TEST_EventRecall,TEST_EventRecall,TEST_EventRecall,TEST_EventRecall,TEST_EventRecall,TEST_EventsDetected,TEST_EventsDetected,TEST_EventsDetected,TEST_EventsDetected,TEST_EventsDetected,TESTOP_EventCount,TESTOP_EventCount,TESTOP_EventCount,TESTOP_EventCount,TESTOP_EventCount,TESTOP_EventRecall,TESTOP_EventRecall,TESTOP_EventRecall,TESTOP_EventRecall,TESTOP_EventRecall,TESTOP_EventsDetected,TESTOP_EventsDetected,TESTOP_EventsDetected,TESTOP_EventsDetected,TESTOP_EventsDetected,TESTACC_EventCount,TESTACC_EventCount,TESTACC_EventCount,TESTACC_EventCount,TESTACC_EventCount,TESTACC_EventRecall,TESTACC_EventRecall,TESTACC_EventRecall,TESTACC_EventRecall,TESTACC_EventRecall,TESTACC_EventsDetected,TESTACC_EventsDetected,TESTACC_EventsDetected,TESTACC_EventsDetected,TESTACC_EventsDetected,TESTHY_EventCount,TESTHY_EventCount,TESTHY_EventCount,TESTHY_EventCount,TESTHY_EventCount,TESTHY_EventRecall,TESTHY_EventRecall,TESTHY_EventRecall,TESTHY_EventRecall,TESTHY_EventRecall,TESTHY_EventsDetected,TESTHY_EventsDetected,TESTHY_EventsDetected,TESTHY_EventsDetected,TESTHY_EventsDetected
,,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median
mode,scorer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fused,hybrid,0.9228,0.0115,0.9102,0.9364,0.9223,0.8139,0.1144,0.6635,0.9651,0.8005,0.3082,0.2034,0.0683,0.5151,0.3339,0.4056,0.2208,0.1267,0.6268,0.4442,0.0102,0.0087,0.0005,0.0175,0.0149,5690.8,387.7831,5372,6167,5460.0,58.6,50.2524,3,107,81.0,435.6,127.5198,306,587,421.0,194.2,128.2544,43,325,211.0,0.8221,0.052,0.7366,0.8781,0.8339,0.5964,0.0795,0.4771,0.679,0.6002,0.9146,0.0129,0.8989,0.9326,0.9125,0.7716,0.2031,0.454,1.0,0.7795,0.2715,0.1732,0.0678,0.446,0.3264,0.3521,0.1784,0.1259,0.5277,0.45,0.0161,0.0225,0.0,0.0549,0.0106,5803.4,347.8158,5428,6181,5824.0,97.8,139.0942,0,338,58.0,459.8,110.7122,349,591,423.0,171.0,108.9036,43,281,205.0,0.7825,0.0701,0.709,0.8882,0.7902,0.5225,0.0943,0.4126,0.6738,0.5065,0.9188,0.0147,0.9031,0.9357,0.922,0.6311,0.1361,0.4728,0.8204,0.6349,0.437,0.0627,0.3785,0.5207,0.4159,0.5111,0.0684,0.4248,0.609,0.5198,0.0298,0.0172,0.0122,0.052,0.0223,5725.8,397.5792,5201,6079,5891.0,175.4,97.2487,67,285,138.0,355.2,40.2206,301,394,368.0,275.6,38.991,240,327,262.0,0.7825,0.0701,0.709,0.8882,0.7902,0.5225,0.0943,0.4126,0.6738,0.5065,0.9195,0.0163,0.9031,0.9374,0.9161,0.7145,0.2266,0.4697,0.9457,0.8204,0.3187,0.1423,0.1467,0.4842,0.3825,0.422,0.1549,0.2236,0.609,0.4248,0.0161,0.0167,0.0013,0.044,0.0122,5803.6,343.1877,5409,6157,5891.0,97.6,103.464,7,271,67.0,429.8,90.0594,326,541,389.0,201.0,89.8527,93,306,241.0,0.7825,0.0701,0.709,0.8882,0.7902,0.5225,0.0943,0.4126,0.6738,0.5065,0.9181,0.0157,0.8994,0.9357,0.922,0.6268,0.1426,0.4512,0.8204,0.6349,0.4376,0.0621,0.3785,0.5207,0.4159,0.5097,0.0707,0.4177,0.609,0.5198,0.0307,0.0182,0.0122,0.052,0.0223,5720.4,394.9491,5201,6079,5864.0,180.8,104.3729,67,298,138.0,354.8,39.8334,301,394,368.0,276.0,38.5811,240,327,262.0,0.7825,0.0701,0.709,0.8882,0.7902,0.5225,0.0943,0.4126,0.6738,0.5065,17.4,1.1402,16,19,17.0,0.3937,0.2574,0.1111,0.625,0.5263,6.8,4.3818,2,10,10.0,17.4,1.1402,16,19,17.0,0.6265,0.1571,0.4444,0.8235,0.5882,10.8,2.2804,8,14,10.0,17.4,1.1402,16,19,17.0,0.518,0.1971,0.3125,0.8235,0.4444,9.0,3.3166,5,14,8.0,17.4,1.1402,16,19,17.0,0.6265,0.1571,0.4444,0.8235,0.5882,10.8,2.2804,8,14,10.0
fused,semisup,0.911,0.0119,0.8922,0.9235,0.9134,0.7042,0.1983,0.4,0.9467,0.7365,0.1951,0.1281,0.0937,0.3465,0.1132,0.2868,0.1529,0.1582,0.4572,0.2023,0.0103,0.0079,0.0007,0.0174,0.0134,5690.4,382.0652,5380,6155,5459.0,59.0,45.722,4,107,73.0,506.8,79.5814,413,571,556.0,123.0,81.0833,59,219,71.0,0.6842,0.1455,0.4782,0.8335,0.739,0.4009,0.1588,0.212,0.5612,0.4439,0.9121,0.0122,0.8962,0.9295,0.9095,0.6516,0.3484,0.0482,0.9341,0.7475,0.1693,0.1654,0.0063,0.3571,0.1345,0.2438,0.2196,0.0112,0.4834,0.2351,0.0085,0.0071,0.0005,0.0157,0.0123,5851.2,382.4588,5400,6184,6083.0,50.0,41.7073,3,86,76.0,524.2,105.4879,405,626,547.0,106.6,104.0062,4,225,85.0,0.6238,0.1637,0.4411,0.8289,0.6712,0.3518,0.2439,0.0781,0.6281,0.4488,0.8363,0.1634,0.5448,0.9283,0.9022,0.4473,0.3055,0.0427,0.8731,0.492,0.3022,0.1803,0.0615,0.5191,0.3592,0.3273,0.2233,0.0692,0.5216,0.4344,0.1067,0.1752,0.006,0.4182,0.0408,5251.6,1001.3777,3585,6098,5443.0,649.6,1083.0124,33,2577,253.0,440.4,115.0469,302,595,405.0,190.4,113.2643,39,326,227.0,0.6238,0.1637,0.4411,0.8289,0.6712,0.3518,0.2439,0.0781,0.6281,0.4488,0.9163,0.0091,0.9072,0.9283,0.9143,0.6561,0.383,0.0,0.9407,0.8235,0.1849,0.1762,0.0,0.3667,0.1768,0.2633,0.235,0.0,0.509,0.2976,0.0057,0.0087,0.0,0.0207,0.0013,5867.0,373.4414,5443,6184,6067.0,34.2,54.0435,0,128,7.0,514.2,111.5872,399,630,517.0,116.6,111.1634,0,231,111.0,0.6238,0.1637,0.4411,0.8289,0.6712,0.3518,0.2439,0.0781,0.6281,0.4488,0.8363,0.1634,0.5448,0.9283,0.9022,0.4473,0.3055,0.0427,0.8731,0.492,0.3022,0.1803,0.0615,0.5191,0.3592,0.3273,0.2233,0.0692,0.5216,0.4344,0.1067,0.1752,0.006,0.4182,0.0408,5251.6,1001.3777,3585,6098,5443.0,649.6,1083.0124,33,2577,253.0,440.4,115.0469,302,595,405.0,190.4,113.2643,39,326,227.0,0.6238,0.1637,0.4411,0.8289,0.6712,0.3518,0.2439,0.0781,0.6281,0.4488,17.4,1.1402,16,19,17.0,0.2779,0.2581,0.0556,0.625,0.1765,4.8,4.3818,1,10,3.0,17.4,1.1402,16,19,17.0,0.4985,0.2483,0.1111,0.75,0.5882,8.6,4.219,2,12,10.0,17.4,1.1402,16,19,17.0,0.2965,0.2665,0.0,0.5882,0.3125,5.2,4.7645,0,10,5.0,17.4,1.1402,16,19,17.0,0.4985,0.2483,0.1111,0.75,0.5882,8.6,4.219,2,12,10.0
fused,unsup,0.9231,0.0118,0.9102,0.9364,0.9226,0.8188,0.1094,0.6743,0.9651,0.8005,0.3075,0.2046,0.0683,0.5151,0.3244,0.4062,0.2225,0.1267,0.6268,0.438,0.0098,0.0082,0.0005,0.0164,0.0149,5693.6,388.558,5372,6167,5460.0,55.8,47.2726,3,99,81.0,436.0,128.3024,306,587,427.0,193.8,129.0008,43,325,205.0,0.8084,0.053,0.7366,0.8781,0.8084,0.5872,0.0832,0.4771,0.679,0.5868,0.9151,0.0106,0.9061,0.9326,0.9125,0.7707,0.1887,0.4939,1.0,0.7471,0.2788,0.1918,0.0678,0.5175,0.2914,0.3547,0.1829,0.1259,0.5277,0.4173,0.0162,0.0221,0.0,0.0542,0.012,5802.6,350.054,5420,6181,5828.0,98.6,136.8459,0,334,66.0,455.2,122.2547,304,591,445.0,175.6,120.6723,43,326,183.0,0.7927,0.066,0.7292,0.8882,0.796,0.5257,0.0939,0.4126,0.6738,0.5144,0.9245,0.0114,0.9061,0.9357,0.9291,0.6846,0.129,0.4939,0.8204,0.6931,0.4462,0.0545,0.3785,0.5159,0.4363,0.5335,0.0522,0.4743,0.609,0.5198,0.0243,0.0171,0.0122,0.054,0.0187,5755.0,330.2726,5409,6079,5829.0,146.2,108.3222,67,333,116.0,349.4,34.9113,305,394,354.0,281.4,34.0999,240,325,274.0,0.7927,0.066,0.7292,0.8882,0.796,0.5257,0.0939,0.4126,0.6738,0.5144,0.9195,0.0157,0.9053,0.9374,0.9114,0.7125,0.2089,0.4697,0.9057,0.8204,0.3104,0.1522,0.1467,0.4842,0.3825,0.4122,0.167,0.2236,0.609,0.4367,0.0152,0.0145,0.0018,0.0389,0.0122,5809.2,346.1542,5409,6157,5922.0,92.0,89.9138,10,240,67.0,435.0,96.1067,326,541,389.0,195.8,96.1025,93,306,241.0,0.7927,0.066,0.7292,0.8882,0.796,0.5257,0.0939,0.4126,0.6738,0.5144,0.9245,0.0114,0.9061,0.9357,0.9291,0.6846,0.129,0.4939,0.8204,0.6931,0.4465,0.055,0.3785,0.5175,0.4363,0.5337,0.0521,0.4743,0.609,0.5198,0.0243,0.0172,0.0122,0.0542,0.0187,5754.8,330.2169,5409,6079,5828.0,146.4,108.7534,67,334,116.0,349.2,35.2307,304,394,354.0,281.6,34.4209,240,326,274.0,0.7927,0.066,0.7292,0.8882,0.796,0.5257,0.0939,0.4126,0.6738,0.5144,17.4,1.1402,16,19,17.0,0.3937,0.2574,0.1111,0.625,0.5263,6.8,4.3818,2,10,10.0,17.4,1.1402,16,19,17.0,0.6015,0.1417,0.4444,0.8235,0.5882,10.4,2.1909,8,14,10.0,17.4,1.1402,16,19,17.0,0.5055,0.2146,0.25,0.8235,0.4444,8.8,3.6332,4,14,8.0,17.4,1.1402,16,19,17.0,0.6015,0.1417,0.4444,0.8235,0.5882,10.4,2.1909,8,14,10.0
net_only,hybrid,0.8956,0.0079,0.8851,0.9047,0.8991,0.3127,0.4406,0.0,0.9286,0.0,0.0168,0.0275,0.0,0.0634,0.0,0.0311,0.0502,0.0,0.1153,0.0,0.0079,0.0078,0.0002,0.0187,0.0042,5703.4,367.6334,5390,6155,5493.0,46.0,46.9787,1,115,23.0,619.2,16.9322,591,632,627.0,10.6,17.3724,0,40,0.0,0.5241,0.086,0.4407,0.6378,0.4896,0.1636,0.0267,0.1386,0.1997,0.1488,0.8863,0.0154,0.8616,0.8968,0.896,0.0346,0.0571,0.0,0.1315,0.0,0.0149,0.023,0.0,0.0524,0.0,0.0208,0.0328,0.0,0.0749,0.0,0.0201,0.0229,0.0002,0.0526,0.0113,5777.0,291.5159,5475,6117,5838.0,124.2,141.7187,1,324,70.0,621.4,15.3232,597,634,628.0,9.4,14.519,0,33,0.0,0.4098,0.0754,0.2839,0.4675,0.4396,0.0948,0.0254,0.0637,0.1279,0.0899,0.5661,0.3027,0.0997,0.8955,0.6261,0.1572,0.1652,0.0511,0.45,0.0933,0.3726,0.3706,0.0427,0.9984,0.265,0.1234,0.0453,0.078,0.1717,0.1109,0.4113,0.3727,0.006,0.9922,0.3454,3410.4,2109.7745,48,5443,3591.0,2490.8,2310.0542,33,6114,1895.0,396.0,234.1324,1,605,466.0,234.8,233.3864,27,629,168.0,0.4098,0.0754,0.2839,0.4675,0.4396,0.0948,0.0254,0.0637,0.1279,0.0899,0.8774,0.0332,0.8283,0.9069,0.8964,0.0298,0.0447,0.0,0.1003,0.0,0.0273,0.0467,0.0,0.1079,0.0,0.028,0.0452,0.0,0.104,0.0,0.0312,0.045,0.0,0.0985,0.0002,5708.6,299.0791,5475,6186,5585.0,192.6,278.3115,0,610,1.0,613.6,30.1131,562,634,628.0,17.2,29.4483,0,68,0.0,0.4098,0.0754,0.2839,0.4675,0.4396,0.0948,0.0254,0.0637,0.1279,0.0899,0.5661,0.3027,0.0997,0.8955,0.6261,0.1572,0.1652,0.0511,0.45,0.0933,0.3726,0.3706,0.0427,0.9984,0.265,0.1234,0.0453,0.078,0.1717,0.1109,0.4113,0.3727,0.006,0.9922,0.3454,3410.4,2109.7745,48,5443,3591.0,2490.8,2310.0542,33,6114,1895.0,396.0,234.1324,1,605,466.0,234.8,233.3864,27,629,168.0,0.4098,0.0754,0.2839,0.4675,0.4396,0.0948,0.0254,0.0637,0.1279,0.0899,17.4,1.1402,16,19,17.0,0.0433,0.0689,0.0,0.1579,0.0,0.8,1.3038,0,3,0.0,17.4,1.1402,16,19,17.0,0.443,0.359,0.0588,1.0,0.3158,7.6,5.9833,1,17,6.0,17.4,1.1402,16,19,17.0,0.0539,0.0912,0.0,0.2105,0.0,1.0,1.7321,0,4,0.0,17.4,1.1402,16,19,17.0,0.443,0.359,0.0588,1.0,0.3158,7.6,5.9833,1,17,6.0
net_only,semisup,0.8974,0.0078,0.8851,0.9065,0.8991,0.4397,0.3675,0.0,0.9286,0.4583,0.033,0.0253,0.0,0.0634,0.0285,0.0598,0.0456,0.0,0.1153,0.049,0.0075,0.0059,0.0002,0.0136,0.0063,5705.4,368.9374,5390,6134,5493.0,44.0,34.4819,1,84,39.0,609.0,14.7139,591,627,614.0,20.8,15.9593,0,40,18.0,0.4637,0.0857,0.3518,0.5912,0.4611,0.141,0.0394,0.09,0.1997,0.1386,0.8864,0.0155,0.8616,0.8968,0.8961,0.2257,0.2398,0.0,0.5455,0.1315,0.0219,0.0198,0.0,0.0524,0.0222,0.0341,0.0287,0.0,0.0749,0.0289,0.0208,0.0222,0.0009,0.0526,0.0113,5773.2,296.4291,5463,6117,5838.0,128.0,137.8713,5,324,70.0,617.0,14.1067,597,634,616.0,13.8,12.498,0,33,14.0,0.4186,0.0935,0.2839,0.5395,0.4117,0.1173,0.0592,0.0637,0.2088,0.0899,0.4624,0.3573,0.0997,0.8901,0.4747,0.1404,0.133,0.0511,0.3758,0.0933,0.5018,0.4459,0.0934,0.9984,0.265,0.1401,0.0411,0.0857,0.1839,0.1496,0.5417,0.4434,0.0179,0.9922,0.5038,2695.2,2551.7628,48,5378,3070.0,3206.0,2579.5334,98,6114,3117.0,314.8,281.7662,1,573,466.0,316.0,280.2481,59,629,168.0,0.4186,0.0935,0.2839,0.5395,0.4117,0.1173,0.0592,0.0637,0.2088,0.0899,0.8777,0.0334,0.8283,0.9069,0.8965,0.1578,0.2727,0.0,0.64,0.0488,0.0324,0.0444,0.0,0.1079,0.0255,0.0378,0.0429,0.0,0.104,0.036,0.0314,0.0447,0.0,0.0985,0.0016,5707.0,300.5836,5476,6186,5585.0,194.2,276.9543,0,610,9.0,610.4,29.031,562,634,612.0,20.4,27.9428,0,68,16.0,0.4186,0.0935,0.2839,0.5395,0.4117,0.1173,0.0592,0.0637,0.2088,0.0899,0.4624,0.3573,0.0997,0.8901,0.4747,0.1404,0.133,0.0511,0.3758,0.0933,0.5018,0.4459,0.0934,0.9984,0.265,0.1401,0.0411,0.0857,0.1839,0.1496,0.5417,0.4434,0.0179,0.9922,0.5038,2695.2,2551.7628,48,5378,3070.0,3206.0,2579.5334,98,6114,3117.0,314.8,281.7662,1,573,466.0,316.0,280.2481,59,629,168.0,0.4186,0.0935,0.2839,0.5395,0.4117,0.1173,0.0592,0.0637,0.2088,0.0899,17.4,1.1402,16,19,17.0,0.0676,0.0568,0.0,0.1579,0.0588,1.2,1.0954,0,3,1.0,17.4,1.1402,16,19,17.0,0.5422,0.4244,0.1176,1.0,0.3158,9.2,6.8337,2,17,6.0,17.4,1.1402,16,19,17.0,0.0664,0.0861,0.0,0.2105,0.0588,1.2,1.6432,0,4,1.0,17.4,1.1402,16,19,17.0,0.5422,0.4244,0.1176,1.0,0.3158,9.2,6.8337,2,17,6.0
net_only,unsup,0.8877,0.0111,0.8796,0.9062,0.8818,0.0462,0.0712,0.0,0.1615,0.0,0.0092,0.0145,0.0,0.0333,0.0,0.0154,0.0241,0.0,0.0552,0.0,0.0158,0.0081,0.0013,0.02,0.0196,5660.0,410.3943,5344,6165,5386.0,89.4,45.6103,8,115,108.0,624.0,9.3005,610,632,629.0,5.8,9.1761,0,21,0.0,0.5367,0.0921,0.3917,0.6378,0.5448,0.1202,0.022,0.0906,0.1488,0.1259,0.8651,0.0286,0.8403,0.8965,0.8483,0.0118,0.0202,0.0,0.0466,0.0,0.0086,0.0151,0.0,0.0349,0.0,0.0099,0.0173,0.0,0.0399,0.0,0.0429,0.0386,0.0,0.0743,0.0656,5636.4,147.6188,5476,5781,5712.0,264.8,238.9586,0,460,406.0,625.4,9.8387,608,632,629.0,5.4,9.5289,0,22,0.0,0.5289,0.0763,0.4396,0.6412,0.5401,0.1198,0.0215,0.0936,0.1432,0.1118,0.5821,0.2617,0.1309,0.7749,0.6261,0.134,0.0299,0.0962,0.1692,0.1413,0.531,0.2806,0.281,0.9953,0.4254,0.2036,0.0351,0.1717,0.2421,0.188,0.4121,0.3163,0.1746,0.9577,0.3454,3453.4,1930.1363,262,5086,3591.0,2447.8,1983.4557,1076,5925,1895.0,295.4,176.537,3,453,362.0,335.4,178.545,177,631,268.0,0.5289,0.0763,0.4396,0.6412,0.5401,0.1198,0.0215,0.0936,0.1432,0.1118,0.8919,0.0111,0.8791,0.905,0.8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.016,0.0,0.031,0.0023,5824.4,322.3435,5476,6173,5971.0,76.8,99.0288,0,191,14.0,630.8,2.2804,628,634,630.0,0.0,0.0,0,0,0.0,0.5289,0.0763,0.4396,0.6412,0.5401,0.1198,0.0215,0.0936,0.1432,0.1118,0.5821,0.2617,0.1309,0.7749,0.6261,0.134,0.0299,0.0962,0.1692,0.1413,0.531,0.2806,0.281,0.9953,0.4254,0.2036,0.0351,0.1717,0.2421,0.188,0.4121,0.3163,0.1746,0.9577,0.3454,3453.4,1930.1363,262,5086,3591.0,2447.8,1983.4557,1076,5925,1895.0,295.4,176.537,3,453,362.0,335.4,178.545,177,631,268.0,0.5289,0.0763,0.4396,0.6412,0.5401,0.1198,0.0215,0.0936,0.1432,0.1118,17.4,1.1402,16,19,17.0,0.0458,0.0627,0.0,0.1176,0.0,0.8,1.0954,0,2,0.0,17.4,1.1402,16,19,17.0,0.619,0.2309,0.4118,1.0,0.5625,10.8,4.2661,7,18,9.0,17.4,1.1402,16,19,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17.4,1.1402,16,19,17.0,0.619,0.2309,0.4118,1.0,0.5625,10.8,4.2661,7,18,9.0
